Date,Open,High,Low,Close,Volume,Adj Close,20 Day SMA,50 Day SMA,Trade,
3/30/2011,24.11,24.49,23.01,23.71,1223300,23.71,23.4795,23.5506,,
3/31/2011,26.55,28.71,26.5,27.75,11517800,27.75,23.649,23.625,,
4/1/2011,27.45,28.18,26.57,26.66,2864800,26.66,23.7345,23.7058,,
4/4/2011,26.83,27,25.23,25.83,2609300,25.83,23.779,23.7616,,
4/5/2011,25.9,27,25.69,26.7,3180900,26.7,23.881,23.8058,,
4/6/2011,26.99,27.01,25.8,26.49,1288300,26.49,23.9695,23.842,,
4/7/2011,26.85,27.94,26.45,27.24,2810300,27.24,24.131,23.8918,,
4/8/2011,27.58,27.6,26.36,26.49,1946400,26.49,24.252,23.9232,,
4/11/2011,26.47,26.53,25.02,25.27,1369400,25.27,24.353,23.9484,,
4/12/2011,25.08,25.21,24.3,24.65,1357400,24.65,24.438,23.9594,,
4/13/2011,25.13,25.69,24.81,24.93,1211500,24.93,24.5435,23.9798,,
4/14/2011,24.87,25.28,24.2,25.14,983400,25.14,24.66,24.0038,,
4/15/2011,25.65,26.18,25.41,25.58,943500,25.58,24.791,24.0428,TRADE,
4/18/2011,25.13,25.62,24.36,25.03,1033900,25.03,24.906,24.0742,,
4/19/2011,25.26,25.26,24.65,25.16,548700,25.16,25.0545,24.116,,
4/20/2011,25.7,26.09,25.3,25.75,837200,25.75,25.2315,24.1412,,
4/21/2011,25.85,26.98,25.59,26.74,1386100,26.74,25.452,24.2118,,
4/25/2011,26.7,26.73,25.97,26.39,800900,26.39,25.634,24.2752,,
4/26/2011,26.66,27.25,26.31,26.93,1400000,26.93,25.818,24.3488,,
4/27/2011,26.93,27.36,26.63,27.08,996900,27.08,25.976,24.4288,,
4/28/2011,27.07,27.69,26.72,27.66,1600000,27.66,26.1735,24.5252,,
4/29/2011,27.69,27.87,27.42,27.6,726000,27.6,26.166,24.5826,,
5/2/2011,27.6,27.8,27.06,27.45,784600,27.45,26.2055,24.6596,,
5/3/2011,27.38,27.39,26.5,26.87,913900,26.87,26.2575,24.7334,,
5/4/2011,26.78,27,25.75,26.69,1044500,26.69,26.257,24.8298,,
5/5/2011,27.2,27.44,26.17,26.44,1218500,26.44,26.2545,24.922,,
5/6/2011,26.9,27.7,26.62,27.12,981700,27.12,26.2485,25.0138,,
5/9/2011,27,28,26.85,27.91,916400,27.91,26.3195,25.0998,,
5/10/2011,28.24,28.95,27.91,28.33,1535300,28.33,26.4725,25.1886,,
5/11/2011,28.2,28.3,26.92,27.07,962500,27.07,26.5935,25.2512,,
5/12/2011,27.07,27.74,26.65,27.67,628000,27.67,26.7305,25.3242,,
5/13/2011,28,28.19,27.3,27.55,661500,27.55,26.851,25.388,,
5/16/2011,27.99,27.99,26.55,26.6,755700,26.6,26.902,25.421,,
5/17/2011,27,27,25.72,25.96,1234200,25.96,26.9485,25.4414,,
5/18/2011,26.1,26.47,25.52,26.35,729500,26.35,27.008,25.4752,,
5/19/2011,27.03,28.44,26.6,28.2,2655100,28.2,27.1305,25.5448,TRADE,
5/20/2011,28.26,28.28,27.35,27.97,842500,27.97,27.192,25.624,,
5/23/2011,27.62,27.62,26.62,26.82,863600,26.82,27.2135,25.679,,
5/24/2011,27.02,27.5,26.6,26.72,613700,26.72,27.203,25.7484,,
5/25/2011,26.9,29.01,26.17,28.98,4693100,28.98,27.298,25.869,,
5/26/2011,28.82,29.76,28.1,29.48,3336900,29.48,27.389,26.0022,,
5/27/2011,29.54,29.67,28.82,29.55,1687100,29.55,27.4865,26.137,,
5/31/2011,29.69,30.28,29.55,30.14,3290500,30.14,27.621,26.2806,,
6/1/2011,30,30.1,28.38,28.52,1529900,28.52,27.7035,26.3964,,
6/2/2011,28.52,29.32,28.51,28.76,986300,28.76,27.807,26.5278,,
6/3/2011,29.95,31.5,29.5,30.13,6209200,30.13,27.9915,26.6862,,
6/6/2011,30.1,30.13,28.26,28.7,2331100,28.7,28.0705,26.8136,,
6/7/2011,28.94,29.39,28.26,28.37,1222100,28.37,28.0935,26.926,,
6/8/2011,28.44,28.6,27.02,27.12,1695900,27.12,28.033,27.0034,,
6/9/2011,27.43,28.1,27.1,27.62,1603200,27.62,28.0605,27.0774,,
6/10/2011,27.52,28.3,27.35,27.86,1566600,27.86,28.07,27.1604,,
6/13/2011,28.07,28.88,27.88,28.43,1713400,28.43,28.114,27.174,,
6/14/2011,28.54,29.7,28.52,28.6,1573400,28.6,28.214,27.2128,,
6/15/2011,28.44,28.45,27.07,27.32,1345000,27.32,28.282,27.2426,,
6/16/2011,27.67,28,25.74,26.5,1842200,26.5,28.2895,27.2386,,
6/17/2011,26.87,27.7,26.14,26.5,1714000,26.5,28.2045,27.2388,,
6/20/2011,26.29,26.46,25.5,26.01,1537800,26.01,28.1065,27.2142,,
6/21/2011,26.24,27.73,26,27.53,1496000,27.53,28.142,27.235,,
6/22/2011,27.37,28.25,27.1,27.21,1475600,27.21,28.1665,27.2738,,
6/23/2011,27.2,27.72,26.21,27.71,1170000,27.71,28.103,27.335,,
6/24/2011,27.64,27.97,27.26,27.57,3608500,27.57,28.0075,27.3878,,
6/27/2011,27.73,28.28,27.31,27.46,1809400,27.46,27.903,27.4342,,
6/28/2011,27.79,28.25,27.67,28.11,889200,28.11,27.8015,27.4848,,
6/29/2011,28.5,29.09,28.07,28.29,1461800,28.29,27.79,27.55,,
6/30/2011,28.5,29.33,28.4,29.13,946700,29.13,27.8085,27.6294,,
7/1/2011,29.07,29.6,28.8,29.02,854900,29.02,27.753,27.6948,,
7/5/2011,29.02,29.52,28.71,29.14,996000,29.14,27.775,27.7428,,
7/6/2011,29.14,29.14,28.55,28.96,926900,28.96,27.8045,27.7942,,
7/7/2011,29.14,30,29.01,29.73,1327900,29.73,27.935,27.8502,,
7/8/2011,29.89,29.89,28.59,28.81,1240600,28.81,27.9945,27.8848,,
7/11/2011,28.4,28.53,28,28.35,975800,28.35,28.019,27.8986,,
7/12/2011,28.37,29.09,28,28.17,1045400,28.17,28.006,27.91,,
7/13/2011,28.43,29.03,27.9,28.64,1066000,28.64,28.008,27.9338,,
7/14/2011,28.53,28.96,27.25,27.61,1159000,27.61,28.0225,27.9486,,
7/15/2011,27.79,27.83,27.4,27.58,709000,27.58,28.0765,27.9664,,
7/18/2011,27.34,27.45,26.63,27.23,851900,27.23,28.113,27.9822,,
7/19/2011,27.58,28.11,27.54,27.89,1026100,27.89,28.207,27.9976,TRADE,
7/20/2011,28,30.44,27.8,28.69,3048300,28.69,28.265,28.0132,,
7/21/2011,28.91,29.16,28.1,28.7,1011500,28.7,28.3395,28.0206,,
7/22/2011,28.7,29.54,28.55,29.29,583500,29.29,28.4185,28.065,,
7/25/2011,29.01,29.25,28.44,28.49,673300,28.49,28.4645,28.0814,,
7/26/2011,28.31,28.77,27.97,28,760600,28,28.4915,28.0904,,
7/27/2011,28.5,28.5,27.51,27.64,958500,27.64,28.468,28.1112,,
7/28/2011,27.6,28.55,27.54,28.17,938700,28.17,28.462,28.1554,,
7/29/2011,27.8,28.4,27.5,28.17,948200,28.17,28.414,28.1918,,
8/1/2011,28.67,28.98,28.21,28.77,1164900,28.77,28.4015,28.2032,,
8/2/2011,28.69,29.2,27.27,27.34,1549400,27.34,28.3115,28.1906,,
8/3/2011,27.5,27.83,26.34,27.2,1794500,27.2,28.2235,28.1982,,
8/4/2011,26.51,26.89,24.67,24.75,3064500,24.75,27.9745,28.1588,,
8/5/2011,24.99,25.38,22.83,24.24,1964400,24.24,27.746,28.064,,
8/8/2011,23.1,24.44,23.1,23.64,2608500,23.64,27.5105,27.9472,,
8/9/2011,24.15,25.45,23.7,25.06,1333400,25.06,27.355,27.8574,,
8/10/2011,25.44,25.44,23.63,23.82,1564200,23.82,27.114,27.731,,
8/11/2011,24.04,25.75,24,25.3,836500,25.3,26.9985,27.6666,,
8/12/2011,25.6,27.14,25.36,26.31,1009100,26.31,26.935,27.6176,,
8/15/2011,26.62,26.75,25.93,26.23,738600,26.23,26.885,27.5396,,
8/16/2011,26.13,26.54,25.83,26.1,537700,26.1,26.7955,27.4876,,
8/17/2011,26.39,26.65,25.51,25.83,643700,25.83,26.6525,27.4368,,
8/18/2011,25,25.15,23.47,24.26,1056600,24.26,26.4305,27.3796,,
8/19/2011,23.86,24.22,22,22.3,1375300,22.3,26.081,27.2732,,
8/22/2011,23.11,23.8,21.68,21.95,986100,21.95,25.754,27.155,,
8/23/2011,21.93,23.11,21.5,22.96,869000,22.96,25.502,27.0456,,
8/24/2011,23.1,23.93,22.83,23.87,684300,23.87,25.3135,26.951,,
8/25/2011,23.87,23.87,22.9,23.11,679800,23.11,25.0605,26.8668,,
8/26/2011,22.71,23.95,22.07,23.73,761800,23.73,24.8385,26.8114,,
8/29/2011,24.22,24.85,24.02,24.71,803400,24.71,24.6355,26.7756,,
8/30/2011,24.5,24.77,24.09,24.63,366200,24.63,24.5,26.748,,
8/31/2011,24.8,25.5,24.28,24.74,823800,24.74,24.377,26.6922,,
9/1/2011,24.66,24.87,23.84,24,848100,24,24.3395,26.628,,
9/2/2011,23.66,23.99,22.68,23.07,769900,23.07,24.281,26.5352,,
9/6/2011,22.5,23.2,22.29,22.94,809800,22.94,24.246,26.4426,,
9/7/2011,23.39,24,23.28,23.84,459200,23.84,24.185,26.3702,TRADE,
9/8/2011,23.58,24.03,23.28,23.61,505700,23.61,24.1745,26.2802,,
9/9/2011,23.37,23.57,22.55,22.97,669300,22.97,24.058,26.1738,,
9/12/2011,22.5,23.31,22.45,22.88,566600,22.88,23.8865,26.0488,,
9/13/2011,23.01,24.1,22.75,24.08,726500,24.08,23.779,25.95,,
9/14/2011,24.25,24.84,23.79,24.34,830800,24.34,23.691,25.854,,
9/15/2011,24.58,24.93,24.33,24.82,562600,24.82,23.6405,25.7712,,
9/16/2011,24.78,25.84,24.49,25.8,1417100,25.8,23.7175,25.6926,,
9/19/2011,24.95,25.81,23.82,25.77,1157400,25.77,23.891,25.6318,,
9/20/2011,25.98,26.6,25.67,26.01,1180400,26.01,24.094,25.585,,
9/21/2011,25.95,26.95,25.7,25.85,987600,25.85,24.2385,25.5386,,
9/22/2011,25.64,26.11,24.88,25.63,775800,25.63,24.3265,25.4784,,
9/23/2011,25.49,26.62,25.35,26.38,1156400,26.38,24.49,25.4538,,
9/26/2011,26.52,26.52,24.9,25.52,934800,25.52,24.5795,25.4126,,
9/27/2011,26,26.99,25.57,26.19,674500,26.19,24.6535,25.3918,,
9/28/2011,26,26.5,24.51,24.59,723300,24.59,24.6515,25.3258,,
9/29/2011,25.72,25.82,23.55,24.12,929600,24.12,24.6205,25.2344,,
9/30/2011,24.8,24.89,23.49,24.39,1336100,24.39,24.64,25.1482,,
10/3/2011,24.95,25,23.25,23.73,1023200,23.73,24.673,25.037,,
10/4/2011,23.29,24.32,22.93,23.66,1200300,23.66,24.709,24.9404,,
10/5/2011,24.03,25.84,23.35,25.37,1229500,25.37,24.7855,24.8878,,
10/6/2011,25.37,27.6,25.02,26.96,1769100,26.96,24.953,24.8742,,
10/7/2011,26.98,27.6,26.05,26.99,1311600,26.99,25.154,24.8506,,
10/10/2011,27.31,28.18,27,27.88,923500,27.88,25.404,24.8448,,
10/11/2011,27.51,27.77,27.09,27.61,575700,27.61,25.5805,24.8216,,
10/12/2011,27.25,28,27.2,27.8,1123400,27.8,25.7535,24.8308,,
10/13/2011,27.63,28.47,27.44,27.94,1043500,27.94,25.9095,24.8456,,
10/14/2011,28,28.55,27.26,28.05,1400500,28.05,26.022,24.9116,,
10/17/2011,27.86,28,27.26,27.42,754500,27.42,26.1045,24.9752,,
10/18/2011,27.3,28.43,26.71,28.34,999700,28.34,26.221,25.0692,,
10/19/2011,28.02,28.06,27.3,27.57,792900,27.57,26.307,25.1194,,
10/20/2011,27.44,27.47,27,27.34,999700,27.34,26.3925,25.1898,,
10/21/2011,27.4,28.3,27.01,28.03,1142600,28.03,26.475,25.2444,,
10/24/2011,27.87,28.89,27.75,28.55,940600,28.55,26.6265,25.2892,,
10/25/2011,28.23,28.86,27.8,28.25,654400,28.25,26.7295,25.3296,,
10/26/2011,28.19,28.37,27.4,27.98,510500,27.98,26.899,25.3672,,
10/27/2011,28.34,28.95,28.11,28.76,869400,28.76,27.131,25.4258,,
10/28/2011,28.5,30,28.01,29.87,1264000,29.87,27.405,25.538,,
10/31/2011,29.5,29.51,28.75,29.37,1134000,29.37,27.687,25.6794,,
11/1/2011,28.39,28.92,28,28.88,635200,28.88,27.948,25.818,,
11/2/2011,29,29.26,28.25,28.71,875300,28.71,28.115,25.933,,
11/3/2011,30,32.49,29.53,32.46,2509700,32.46,28.39,26.1048,,
11/4/2011,31.46,32.4,30.51,32.31,3032900,32.31,28.656,26.2888,,
11/7/2011,31.64,32,30.75,31.27,1266300,31.27,28.8255,26.4396,,
11/8/2011,31.37,32,30.72,31.84,1167900,31.84,29.037,26.5822,,
11/9/2011,30.87,31.49,30.3,30.88,953700,30.88,29.191,26.7072,,
11/10/2011,30.94,31.5,30.65,31.33,747300,31.33,29.3605,26.839,,
11/11/2011,31.9,34.5,30.57,33.64,3868300,33.64,29.64,27.0318,,
11/14/2011,33,33.54,32.62,33.22,1325700,33.22,29.93,27.2348,,
11/15/2011,32.92,34.4,32.73,33.93,891000,33.93,30.2095,27.4546,,
11/16/2011,33.48,35,33.4,34.94,1833200,34.94,30.578,27.6766,,
11/17/2011,34.5,34.9,33.19,33.68,1349300,33.68,30.895,27.878,,
11/18/2011,33.64,34.11,32.54,32.6,902800,32.6,31.1235,28.0706,,
11/21/2011,32.44,32.44,31.05,31.76,1031600,31.76,31.284,28.2482,,
11/22/2011,31.76,32.79,31.05,32.07,732600,32.07,31.475,28.408,,
11/23/2011,31.76,32.05,31.25,31.45,451800,31.45,31.6485,28.5502,,
11/25/2011,31.55,32.41,31.08,31.66,239600,31.66,31.7935,28.687,,
11/28/2011,32,33.28,31.81,32.56,681200,32.56,31.928,28.8222,,
11/29/2011,32.49,33.07,31.63,31.75,591100,31.75,32.047,28.9418,,
11/30/2011,32.5,32.93,32.22,32.74,760300,32.74,32.24,29.0764,,
12/1/2011,32.57,33.99,31.98,32.6,1030200,32.6,32.4345,29.2114,,
12/2/2011,32.83,33.69,32.4,33.3,802800,33.3,32.4765,29.3648,,
12/5/2011,33.53,35,33.43,34.42,1160100,34.42,32.582,29.5256,,
12/6/2011,34.2,34.98,34.03,34.87,951800,34.87,32.762,29.7126,,
12/7/2011,34.63,34.89,33.8,34.19,674300,34.19,32.8795,29.8726,,
12/8/2011,30.84,31.65,29.61,30.89,3305800,30.89,32.88,29.9986,,
12/9/2011,30.54,31.12,30.28,31.04,1239500,31.04,32.8655,30.137,,
12/12/2011,30.44,30.62,30.02,30.41,758700,30.41,32.704,30.2574,,
12/13/2011,30.57,30.93,28.91,29.45,994100,29.45,32.5155,30.3718,,
12/14/2011,29.5,29.68,28,28.53,1163900,28.53,32.2455,30.4692,,
12/15/2011,28.67,29.17,28.12,28.62,700300,28.62,31.9295,30.5342,,
12/16/2011,28.79,28.93,27.98,28,1029700,28,31.6455,30.555,,
12/19/2011,28.09,28.5,27.37,27.75,987000,27.75,31.403,30.5702,,
12/20/2011,28.05,28.45,27.72,27.9,843300,27.9,31.21,30.5706,,
12/21/2011,27.91,28.07,26.03,27.57,1705500,27.57,30.985,30.5698,,
12/22/2011,27.6,28.05,27.3,27.77,1009400,27.77,30.801,30.5692,,
12/23/2011,28,28,27.52,27.9,591400,27.9,30.613,30.5684,,
12/27/2011,27.66,28.77,27.64,28.57,777500,28.57,30.4135,30.5788,,
12/28/2011,28.99,29.24,28.04,28.51,575200,28.51,30.2515,30.6006,,
12/29/2011,28.59,29.34,28.55,28.73,488200,28.73,30.051,30.6084,,
12/30/2011,28.49,28.98,28.25,28.56,339800,28.56,29.849,30.6282,,
1/3/2012,28.94,29.5,27.65,28.08,928100,28.08,29.588,30.643,,
1/4/2012,28.21,28.67,27.5,27.71,630100,27.71,29.2525,30.6366,,
1/5/2012,27.76,27.93,26.85,27.12,1005500,27.12,28.865,30.608,,
1/6/2012,27.2,27.79,26.41,26.91,986300,26.91,28.501,30.5812,,
1/9/2012,27,27.49,26.12,27.25,897000,27.25,28.319,30.5666,,
1/10/2012,27.44,27.76,27.25,27.62,671800,27.62,28.148,30.5438,,
1/11/2012,27.62,28.38,27.3,28.23,672300,28.23,28.039,30.511,,
1/12/2012,28.48,28.62,27.81,28.25,729300,28.25,27.979,30.4886,,
1/13/2012,28.4,28.5,22.64,22.79,5500400,22.79,27.692,30.3668,,
1/17/2012,26.62,27.34,26.41,26.6,4651600,26.6,27.591,30.3246,,
1/18/2012,26.69,26.88,26.25,26.81,1260200,26.81,27.5315,30.2116,,
1/19/2012,27.19,27.74,26.61,26.76,1246300,26.76,27.482,30.1006,,
1/20/2012,26.9,27,26.4,26.6,662300,26.6,27.417,30.0072,,
1/23/2012,26.81,27.21,26.6,26.77,594600,26.77,27.377,29.9058,,
1/24/2012,26.63,27.68,26.44,27.42,858000,27.42,27.3595,29.8366,,
1/25/2012,27.27,28.01,27.05,27.97,611200,27.97,27.363,29.7694,,
1/26/2012,28.07,29.58,28,28.94,1271100,28.94,27.3815,29.6754,,
1/27/2012,28.5,29.72,28.5,29.33,748400,29.33,27.4225,29.5976,,
1/30/2012,29.49,29.61,28.53,29.57,729000,29.57,27.4645,29.5104,,
1/31/2012,29.9,30,28.87,29.07,956400,29.07,27.49,29.393,,
2/1/2012,29.07,29.7,29,29.58,523200,29.58,27.565,29.311,,
2/2/2012,29.72,30.88,29.61,30.25,805700,30.25,27.692,29.264,,
2/3/2012,30.41,31.33,30.25,31.15,764500,31.15,27.8935,29.2518,,
2/6/2012,31.1,31.9,31.05,31.8,652100,31.8,28.138,29.2464,,
2/7/2012,31.8,31.8,30.82,31.6,1021600,31.6,28.3555,29.2494,,
2/8/2012,31.6,32.01,31.29,31.93,623700,31.93,28.571,29.2548,,
2/9/2012,32,32.9,31.43,32.58,1277100,32.58,28.7885,29.2552,,
2/10/2012,32.26,32.27,29.84,31.1,1874200,31.1,28.931,29.2422,,
2/13/2012,31.55,32.06,30.9,31.49,1157900,31.49,29.366,29.2172,,
2/14/2012,31.74,33.79,31.4,33.17,1810800,33.17,29.6945,29.2286,,
2/15/2012,33.1,34.41,32.27,33.6,2761800,33.6,30.034,29.2346,,
2/16/2012,33.5,34.51,32.54,34.18,2219700,34.18,30.405,29.2298,,
2/17/2012,33.99,34.97,33.5,34.97,1376700,34.97,30.8235,29.2318,,
2/21/2012,34.87,34.87,33.81,34.5,1135800,34.5,31.21,29.238,,
2/22/2012,34.5,34.72,32.5,34.22,1654600,34.22,31.55,29.3046,,
2/23/2012,33.99,34.97,33.56,34.53,820400,34.53,31.878,29.3744,,
2/24/2012,34.23,34.52,33.27,33.75,959900,33.75,32.1185,29.4412,,
2/27/2012,33.41,34,33,33.62,606000,33.62,32.333,29.5246,,
2/28/2012,33.64,34.44,33.17,33.81,612200,33.81,32.545,29.6302,,
2/29/2012,33.81,34.12,33.14,33.41,535700,33.41,32.762,29.726,,
3/1/2012,33.51,34.5,33.31,34.41,703500,34.41,33.0035,29.8542,,
3/2/2012,34.4,34.5,33.71,34.04,550000,34.04,33.193,29.98,,
3/5/2012,34.35,34.4,33.46,33.77,467000,33.77,33.324,30.0974,,
3/6/2012,33.25,33.28,32.62,33.11,573800,33.11,33.3895,30.2082,,
3/7/2012,33.12,33.31,32.91,33.12,364900,33.12,33.4655,30.3152,,
3/8/2012,33.11,33.49,33.04,33.07,633300,33.07,33.5225,30.4186,,
3/9/2012,33.2,35.31,33.2,34.74,1553400,34.74,33.6305,30.542,,
3/12/2012,34.69,36.29,34.6,36.01,1963300,36.01,33.876,30.692,,
3/13/2012,36.51,36.59,35.5,36.09,1001600,36.09,34.106,30.8392,,
3/14/2012,36,36,34.8,35.29,851500,35.29,34.212,30.9738,,
3/15/2012,35.28,35.48,34.78,35,571600,35,34.282,31.1122,,
3/16/2012,34.9,35.89,34.83,35.32,729300,35.32,34.339,31.2644,,
3/19/2012,35.26,35.32,34.54,34.98,1015600,34.98,34.3395,31.4216,,
3/20/2012,34.98,35.2,34.57,34.96,567000,34.96,34.3625,31.5826,,
3/21/2012,34.94,35.3,34.6,35.15,607200,35.15,34.409,31.7406,,
3/22/2012,34.97,35.15,34.3,34.4,522400,34.4,34.4025,31.8762,,
3/23/2012,34.26,34.63,33.15,34.08,1170600,34.08,34.419,31.9932,,
3/26/2012,35.59,38.09,35.04,37.4,3140500,37.4,34.608,32.1762,TRADE,
3/27/2012,37.16,39.95,37.03,37.94,2539200,37.94,34.8145,32.4792,,
3/28/2012,37.78,38.44,37.11,37.85,955000,37.85,35.0365,32.7042,,
3/29/2012,38.19,38.19,37.03,37.33,796400,37.33,35.1825,32.9146,,
3/30/2012,37.52,37.94,36.68,37.24,886400,37.24,35.3425,33.1242,,
4/2/2012,37.33,37.97,36.53,36.58,1028600,36.58,35.483,33.3238,,
4/3/2012,36.7,38.47,36.67,38.01,1098100,38.01,35.728,33.5486,,
4/4/2012,35.27,35.49,34.69,35,4481800,35,35.822,33.7002,,
4/5/2012,35.1,35.44,34.41,34.48,1509400,34.48,35.8925,33.8304,,
4/9/2012,34.1,34.29,33.1,33.15,1655700,33.15,35.813,33.9146,,
4/10/2012,33.15,33.85,32.1,32.46,1847700,32.46,35.6355,33.9772,,
4/11/2012,33.24,33.29,32.01,33.09,1105500,33.09,35.4855,34.0476,,
4/12/2012,33.77,34.48,32.92,33.44,1033900,33.44,35.393,34.135,,
4/13/2012,33.94,34.04,32.85,33.59,649600,33.59,35.3225,34.2152,,
4/16/2012,33.41,33.7,32.09,32.25,1099600,32.25,35.169,34.2552,,
4/17/2012,32.43,33.07,32.04,32.24,1115500,32.24,35.032,34.277,,
4/18/2012,32.09,32.75,31.53,32.66,823100,32.66,34.917,34.2942,,
4/19/2012,32.75,33.43,32.5,33.16,774900,33.16,34.8175,34.3254,,
4/20/2012,33.14,33.73,32.94,33.16,821800,33.16,34.7555,34.35,,
4/23/2012,32.86,32.97,31.71,31.94,890800,31.94,34.6485,34.3372,,
4/24/2012,31.82,32.2,31,31.82,674500,31.82,34.3695,34.3516,,
4/25/2012,32.07,32.99,32.07,32.91,712200,32.91,34.118,34.38,,
4/26/2012,32.96,33.52,32.91,33.49,425300,33.49,33.9,34.3864,,
4/27/2012,33.6,33.63,32.91,33.34,591000,33.34,33.7005,34.3812,,
4/30/2012,33.27,33.36,32.58,33.13,413900,33.13,33.495,34.3602,,
5/1/2012,33.13,34.21,33.13,33.78,659000,33.78,33.355,34.3364,,
5/2/2012,33.5,34.39,33.39,33.94,497300,33.94,33.1515,34.3252,,
5/3/2012,33.91,34,32.13,32.46,841300,32.46,33.0245,34.29,,
5/4/2012,32.32,32.46,31.4,31.83,1247500,31.83,32.892,34.236,,
5/7/2012,31.96,32.58,31.61,32.47,1158000,32.47,32.858,34.2104,,
5/8/2012,32.5,32.73,29.37,30.19,3097200,30.19,32.7445,34.1418,,
5/9/2012,30.3,30.77,29.76,30.06,1947900,30.06,32.593,34.0668,,
5/10/2012,32.97,34.68,32.4,32.96,5556300,32.96,32.569,34.0578,,
5/11/2012,32.49,33.44,32.16,32.25,1221300,32.25,32.502,34.0146,,
5/14/2012,31.92,32.13,30.05,30.06,1380900,30.06,32.3925,33.935,,
5/15/2012,30.26,30.96,29.22,29.43,1585700,29.43,32.252,33.8482,,
5/16/2012,29.58,30.18,28.88,29.18,1257100,29.18,32.078,33.7696,,
5/17/2012,29.3,29.79,28.24,28.57,1149000,28.57,31.8485,33.6786,,
5/18/2012,28.37,28.46,26.83,27.56,1616500,27.56,31.5685,33.5684,,
5/21/2012,27.58,29.26,27.12,28.77,1475200,28.77,31.41,33.449,,
5/22/2012,30.1,31.34,30,30.8,2366200,30.8,31.359,33.3448,,
5/23/2012,30.56,31.05,29.5,31.02,1220400,31.02,31.2645,33.2434,,
5/24/2012,31.25,31.25,29.69,30.28,1075600,30.28,31.104,33.1432,,
5/25/2012,30.16,30.41,29.2,29.81,757000,29.81,30.9275,33.0394,,
5/29/2012,30.01,31.93,30.01,31.69,1650000,31.69,30.8555,32.9668,,
5/30/2012,31.08,31.42,30.24,30.41,1307200,30.41,30.687,32.8754,,
5/31/2012,30.07,30.29,28.75,29.5,1118700,29.5,30.465,32.7662,,
6/1/2012,28.53,29.16,27.76,28.15,885800,28.15,30.2495,32.6262,,
6/4/2012,28.03,28.41,27.11,27.88,1030900,27.88,30.052,32.4958,,
6/5/2012,27.84,28.39,27.56,27.91,630900,27.91,29.824,32.3724,,
6/6/2012,28.2,29.45,28.14,29.22,909900,29.22,29.7755,32.2088,,
6/7/2012,29.81,29.87,28.85,28.93,492100,28.93,29.719,32.0286,,
6/8/2012,28.86,30.19,28.15,30.08,881100,30.08,29.575,31.8732,,
6/11/2012,30.31,31,28.96,29.12,636000,29.12,29.4185,31.709,,
6/12/2012,29.23,29.84,28.81,29.66,569000,29.66,29.3985,31.5574,,
6/13/2012,29.55,30.64,29.47,29.77,844100,29.77,29.4155,31.4212,,
6/14/2012,30.18,30.65,28.62,29.39,872200,29.39,29.426,31.2488,,
6/15/2012,29.39,29.95,28.81,29.91,646800,29.91,29.493,31.147,,
6/18/2012,29.94,32.33,29.5,31.84,1256800,31.84,29.707,31.0942,,
6/19/2012,32.02,32.66,31.5,32.09,911100,32.09,29.873,31.073,,
6/20/2012,33.5,34.5,33.21,33.78,3422400,33.78,30.022,31.0994,,
6/21/2012,34.26,34.28,31.84,32.19,1891900,32.19,30.0805,31.0814,,
6/22/2012,32.6,33.98,32.46,33.79,3046600,33.79,30.256,31.0884,,
6/25/2012,33.94,34.12,32.75,33.11,1498500,33.11,30.421,31.0788,,
6/26/2012,32.05,32.35,31.39,31.61,2613900,31.61,30.417,31.066,,
6/27/2012,31.9,32.45,31.57,31.96,1047200,31.96,30.4945,31.0604,,
6/28/2012,31.9,32.11,30.62,31.41,914100,31.41,30.59,31.0354,,
6/29/2012,32.8,32.8,31,31.29,1125800,31.29,30.747,30.998,,
7/2/2012,31.35,31.8,30.19,30.4,1315600,30.4,30.873,30.9428,,
7/3/2012,30.6,31,30.4,30.66,947000,30.66,31.0105,30.9172,,
7/5/2012,30.81,31.67,30.8,31.23,1253800,31.23,31.111,30.9054,,
7/6/2012,30.99,31.73,30.8,30.99,784500,30.99,31.214,30.867,,
7/9/2012,30.94,31.83,30.67,31.49,910500,31.49,31.2845,30.827,,
7/10/2012,31.54,32.48,30.89,31.27,758400,31.27,31.392,30.7856,,
7/11/2012,31.57,31.68,31.01,31.51,638600,31.51,31.4845,30.7532,,
7/12/2012,31.29,33.01,30.8,32.7,1125700,32.7,31.631,30.7316,,
7/13/2012,32.97,34.4,32.83,34.25,1304800,34.25,31.874,30.7378,,
7/16/2012,34.32,36,33.9,35.96,1744000,35.96,32.1765,30.8078,,
7/17/2012,35,35.21,32.38,33.35,2569300,33.35,32.252,30.8382,,
7/18/2012,31.42,33.67,31.06,32.15,2881900,32.15,32.255,30.8318,,
7/19/2012,32.72,33.15,32.04,32.27,1435900,32.27,32.1795,30.8734,,
7/20/2012,32.07,32.25,31.25,31.79,1568500,31.79,32.1595,30.908,,
7/23/2012,31.05,31.3,30.62,30.66,1386800,30.66,32.003,30.862,,
7/24/2012,30.66,31.04,29.62,29.84,1500300,29.84,31.8395,30.8138,,
7/25/2012,29.92,29.98,28.75,28.95,2842200,28.95,31.7065,30.7916,,
7/26/2012,29.9,30,27.64,28.13,2262300,28.13,31.515,30.7656,,
7/27/2012,28.71,29.66,28.1,29.51,1673000,29.51,31.42,30.7722,,
7/30/2012,29.51,30.25,27.21,27.35,2065200,27.35,31.223,30.7478,,
